transaction_id,is_laundering_pattern
TXN0059559,0
TXN0022273,0
TXN0051814,0
TXN0015269,0
TXN0050545,0
TXN0020199,0
TXN0025116,0
TXN0035619,0
TXN0013099,0
TXN0020123,0
TXN0005396,0
TXN0008238,0
TXN0049175,0
TXN0021279,0
TXN0033094,0
TXN0005367,0
TXN0053593,0
TXN0009762,0
TXN0040131,0
TXN0015538,0
TXN0041014,0
TXN0031470,0
TXN0039559,0
TXN0022395,0
TXN0026121,0
TXN0013098,0
TXN0042259,0
TXN0004543,0
TXN0035075,0
TXN0040686,0
TXN0017277,0
TXN0015204,0
TXN0043897,0
TXN0015004,0
TXN0015499,0
TXN0014112,0
TXN0022779,0
TXN0023883,0
TXN0052254,0
TXN0044383,0
TXN0024415,0
TXN0035598,0
TXN0021978,0
TXN0027590,0
TXN0038609,0
TXN0031306,0
TXN0049854,0
TXN0009758,0
TXN0024922,0
TXN0043464,0
TXN0029542,0
TXN0051843,0
TXN0036349,0
TXN0019721,0
TXN0024947,0
TXN0048757,0
TXN0052000,0
TXN0007379,0
TXN0017161,0
TXN0042969,0
TXN0058952,0
TXN0032739,0
TXN0050143,0
TXN0033992,0
TXN0052559,0
TXN0003467,0
TXN0021490,0
TXN0015593,0
TXN0050265,0
TXN0038464,0
TXN0024456,0
TXN0041817,0
TXN0020668,0
TXN0039204,0
TXN0024993,0
TXN0028092,0
TXN0048427,0
TXN0059895,0
TXN0014188,0
TXN0043100,0
TXN0001278,0
TXN0000800,0
TXN0039514,0
TXN0048016,0
TXN0036908,0
TXN0022518,0
TXN0058551,0
TXN0032465,0
TXN0035044,0
TXN0007616,0
TXN0029918,0
TXN0047248,0
TXN0023231,0
TXN0007844,0
TXN0040482,0
TXN0024587,0
TXN0037557,0
TXN0031744,0
TXN0015621,0
TXN0057949,0
TXN0016703,0
TXN0054454,0
TXN0021026,0
TXN0002362,0
TXN0010656,0
TXN0032185,0
TXN0003334,0
TXN0041352,0
TXN0019524,0
TXN0014001,0
TXN0048094,0
TXN0006536,0
TXN0008718,0
TXN0059942,0
TXN0058738,0
TXN0034105,0
TXN0058636,0
TXN0058608,0
TXN0006702,0
TXN0019166,0
TXN0008006,0
TXN0057962,0
TXN0011478,0
TXN0037894,0
TXN0056207,0
TXN0032035,0
TXN0035839,0
TXN0034476,0
TXN0046868,0
TXN0022186,0
TXN0016062,0
TXN0046004,0
TXN0003834,0
TXN0017487,0
TXN0020376,0
TXN0027297,0
TXN0026233,0
TXN0027779,0
TXN0018911,0
TXN0055717,0
TXN0034504,0
TXN0026454,0
TXN0007722,0
TXN0049118,0
TXN0058210,0
TXN0042867,0
TXN0004269,0
TXN0001326,0
TXN0009818,0
TXN0042700,0
TXN0021841,0
TXN0047706,0
TXN0017282,0
TXN0059640,0
TXN0006526,0
TXN0026697,0
TXN0016812,0
TXN0046530,0
TXN0046928,0
TXN0021980,0
TXN0041969,0
TXN0003836,0
TXN0017608,0
TXN0056867,0
TXN0008972,0
TXN0044467,0
TXN0000147,0
TXN0007162,0
TXN0033070,0
TXN0017723,0
TXN0018360,0
TXN0006561,0
TXN0008525,0
TXN0036398,0
TXN0028945,0
TXN0055390,0
TXN0036215,0
TXN0027709,0
TXN0005115,0
TXN0004918,0
TXN0030679,0
TXN0056022,0
TXN0029699,0
TXN0049157,0
TXN0008020,0
TXN0009405,0
TXN0052267,0
TXN0056922,0
TXN0023722,0
TXN0017571,0
TXN0010877,0
TXN0023085,0
TXN0044649,0
TXN0043774,0
TXN0004879,0
TXN0042298,0
TXN0051931,0
TXN0037600,0
TXN0022400,0
TXN0036851,0
TXN0033430,0
TXN0026362,0
TXN0053398,0
TXN0003173,0
TXN0013933,0
TXN0058909,0
TXN0047566,0
TXN0004614,0
TXN0046481,0
TXN0049035,0
TXN0001288,0
TXN0020604,0
TXN0046865,0
TXN0039730,0
TXN0015191,0
TXN0016275,0
TXN0029342,0
TXN0033156,0
TXN0052988,0
TXN0005712,0
TXN0027578,0
TXN0029911,0
TXN0017396,0
TXN0022589,0
TXN0008530,0
TXN0049667,0
TXN0028438,0
TXN0021308,0
TXN0048463,0
TXN0017436,0
TXN0044634,0
TXN0040580,0
TXN0050034,0
TXN0016443,0
TXN0050615,0
TXN0013375,0
TXN0020440,0
TXN0031405,0
TXN0056669,0
TXN0024560,0
TXN0043145,0
TXN0057071,0
TXN0001285,0
TXN0031207,0
TXN0038479,0
TXN0044561,0
TXN0044796,0
TXN0025504,0
TXN0011810,0
TXN0022729,0
TXN0027849,0
TXN0050498,0
TXN0036154,0
TXN0021476,0
TXN0003493,0
TXN0003829,0
TXN0019223,0
TXN0028700,0
TXN0038833,0
TXN0006065,0
TXN0058530,0
TXN0052744,0
TXN0059948,0
TXN0028332,0
TXN0038271,0
TXN0002089,0
TXN0045775,0
TXN0017008,0
TXN0000006,0
TXN0040871,0
TXN0026541,0
TXN0021091,0
TXN0031155,0
TXN0055360,0
TXN0051438,0
TXN0057495,0
TXN0056437,0
TXN0019270,0
TXN0000543,0
TXN0037461,0
TXN0055260,0
TXN0029637,0
TXN0044935,0
TXN0024412,0
TXN0046299,0
TXN0021768,0
TXN0014580,0
TXN0056929,0
TXN0014276,0
TXN0010500,0
TXN0027270,0
TXN0019117,0
TXN0012566,0
TXN0035783,0
TXN0019424,0
TXN0000659,0
TXN0002721,0
TXN0058640,0
TXN0056390,0
TXN0035601,0
TXN0014471,0
TXN0036425,0
TXN0040072,0
TXN0036711,0
TXN0023073,0
TXN0048788,0
TXN0001181,0
TXN0008357,0
TXN0057727,0
TXN0029456,0
TXN0038354,0
TXN0034830,0
TXN0018692,0
TXN0040812,0
TXN0050987,0
TXN0019264,0
TXN0045852,0
TXN0045855,0
TXN0048602,0
TXN0041454,0
TXN0005148,0
TXN0020650,0
TXN0026446,0
TXN0034201,0
TXN0043685,0
TXN0020747,0
TXN0040834,0
TXN0041810,0
TXN0034644,0
TXN0025477,0
TXN0054202,0
TXN0041232,0
TXN0031080,0
TXN0012465,0
TXN0032241,0
TXN0045233,0
TXN0011821,0
TXN0034957,0
TXN0028010,0
TXN0004679,0
TXN0038717,0
TXN0001256,0
TXN0028550,0
TXN0025418,0
TXN0054036,0
TXN0054562,0
TXN0042484,0
TXN0017531,0
TXN0035696,0
TXN0022816,0
TXN0050358,0
TXN0023518,0
TXN0021986,0
TXN0014935,0
TXN0055994,0
TXN0013295,0
TXN0040532,0
TXN0027817,0
TXN0025865,0
TXN0027895,0
TXN0017348,0
TXN0058715,0
TXN0015388,0
TXN0012639,0
TXN0058348,0
TXN0022460,0
TXN0036164,0
TXN0056673,0
TXN0029025,0
TXN0025249,0
TXN0029155,0
TXN0000034,0
TXN0057899,0
TXN0021286,0
TXN0041431,0
TXN0058079,0
TXN0029101,0
TXN0045065,0
TXN0024609,0
TXN0003214,0
TXN0024834,0
TXN0056627,0
TXN0010735,0
TXN0031079,0
TXN0021430,0
TXN0042338,0
TXN0038007,0
TXN0041016,0
TXN0050352,0
TXN0048648,0
TXN0035348,0
TXN0005528,0
TXN0015249,0
TXN0016125,0
TXN0052643,0
TXN0019185,0
TXN0020488,0
TXN0058223,0
TXN0053334,0
TXN0045538,0
TXN0057295,0
TXN0034252,0
TXN0044395,0
TXN0008490,0
TXN0036937,0
TXN0029817,0
TXN0019597,0
TXN0039510,0
TXN0029459,0
TXN0004484,0
TXN0023187,0
TXN0030487,0
TXN0041579,0
TXN0034771,0
TXN0051840,0
TXN0006667,0
TXN0052955,0
TXN0044644,0
TXN0027034,0
TXN0011310,0
TXN0016809,0
TXN0009354,0
TXN0056471,0
TXN0054425,0
TXN0046680,0
TXN0029733,0
TXN0026064,0
TXN0042268,0
TXN0028336,0
TXN0037561,0
TXN0030210,0
TXN0037553,0
TXN0033211,0
TXN0028326,0
TXN0057120,0
TXN0028269,0
TXN0037590,0
TXN0051357,0
TXN0027951,0
TXN0050708,0
TXN0053294,0
TXN0040457,0
TXN0011307,0
TXN0028403,0
TXN0021843,0
TXN0019243,0
TXN0001621,0
TXN0048633,0
TXN0019682,0
TXN0031157,0
TXN0003697,0
TXN0055297,0
TXN0028043,0
TXN0051232,0
TXN0023298,0
TXN0011048,0
TXN0021502,0
TXN0042166,0
TXN0013342,0
TXN0010023,0
TXN0003419,0
TXN0035018,0
TXN0019759,0
TXN0019997,0
TXN0017835,0
TXN0018159,0
TXN0033673,0
TXN0036002,0
TXN0030187,0
TXN0040913,0
TXN0043794,0
TXN0058880,0
TXN0040923,0
TXN0026464,0
TXN0046579,0
TXN0020383,0
TXN0046266,0
TXN0026350,0
TXN0037854,0
TXN0038514,0
TXN0025361,0
TXN0058497,0
TXN0001916,0
TXN0055980,0
TXN0033184,0
TXN0015502,0
TXN0054532,0
TXN0027473,0
TXN0044812,0
TXN0057524,0
TXN0025863,0
TXN0005476,0
TXN0021035,0
TXN0037607,0
TXN0042349,0
TXN0058776,0
TXN0020889,0
TXN0018502,0
TXN0027615,0
TXN0026051,0
TXN0049712,0
TXN0019458,0
TXN0018393,0
TXN0054867,0
TXN0040919,0
TXN0033227,0
TXN0010840,0
TXN0039090,0
TXN0007821,0
TXN0009842,0
TXN0059057,0
TXN0002098,0
TXN0022425,0
TXN0023815,0
TXN0017023,0
TXN0040147,0
TXN0019707,0
TXN0056306,0
TXN0022935,0
TXN0039445,0
TXN0049304,0
TXN0058354,0
TXN0001655,0
TXN0021503,0
TXN0050076,0
TXN0054039,0
TXN0039325,0
TXN0018463,0
TXN0015107,0
TXN0006247,0
TXN0021764,0
TXN0020480,0
TXN0019516,0
TXN0005453,0
TXN0030952,0
TXN0043854,0
TXN0051114,0
TXN0042910,0
TXN0029847,0
TXN0013301,0
TXN0009451,0
TXN0045715,0
TXN0033031,0
TXN0033676,0
TXN0029081,0
TXN0012959,0
TXN0016426,0
TXN0024494,0
TXN0020443,0
TXN0033228,0
TXN0010986,0
TXN0010132,0
TXN0047767,0
TXN0021469,0
TXN0035039,0
TXN0013477,0
TXN0056304,0
TXN0020251,0
TXN0057067,0
TXN0015879,0
TXN0028587,0
TXN0019771,0
TXN0048817,0
TXN0043446,0
TXN0011047,0
TXN0054818,0
TXN0051553,0
TXN0004863,0
TXN0043430,0
TXN0015247,0
TXN0010608,0
TXN0010544,0
TXN0054536,0
TXN0006651,0
TXN0024584,0
TXN0038705,0
TXN0056583,0
TXN0004035,0
TXN0018593,0
TXN0031915,0
TXN0003248,0
TXN0034435,0
TXN0044916,0
TXN0052545,0
TXN0003393,0
TXN0028135,0
TXN0031761,0
TXN0020355,0
TXN0053163,0
TXN0006111,0
TXN0039723,0
TXN0035879,0
TXN0022659,0
TXN0033121,0
TXN0041320,0
TXN0007027,0
TXN0052175,0
TXN0014539,0
TXN0045519,0
TXN0022653,0
TXN0041015,0
TXN0006100,0
TXN0027715,0
TXN0016454,0
TXN0055612,0
TXN0013287,0
TXN0016176,0
TXN0006315,0
TXN0013577,0
TXN0002814,0
TXN0014749,0
TXN0049091,0
TXN0057449,0
TXN0017961,0
TXN0039798,0
TXN0000285,0
TXN0000210,0
TXN0043347,0
TXN0033157,0
TXN0045934,0
TXN0012285,0
TXN0039348,0
TXN0043604,0
TXN0058735,0
TXN0041013,0
TXN0021335,0
TXN0009366,0
TXN0018937,0
TXN0029919,0
TXN0022535,0
TXN0008797,0
TXN0049465,0
TXN0047343,0
TXN0034088,0
TXN0043804,0
TXN0041519,0
TXN0024381,0
TXN0023619,0
TXN0032593,0
TXN0043594,0
TXN0043734,0
TXN0038884,0
TXN0054053,0
TXN0002517,0
TXN0031184,0
TXN0012090,0
TXN0017897,0
TXN0017687,0
TXN0036800,0
TXN0026045,0
TXN0018478,0
TXN0036532,0
TXN0048858,0
TXN0029226,0
TXN0054258,0
TXN0023658,0
TXN0000433,0
TXN0001314,0
TXN0005013,0
TXN0053813,0
TXN0027337,0
TXN0008153,0
TXN0010421,0
TXN0007718,0
TXN0053017,0
TXN0015444,0
TXN0040899,0
TXN0021270,0
TXN0028284,0
TXN0014946,0
TXN0055327,0
TXN0036928,0
TXN0028521,0
TXN0040963,0
TXN0001696,0
TXN0000144,0
TXN0059527,0
TXN0040997,0
TXN0046604,0
TXN0017354,0
TXN0056108,0
TXN0029198,0
TXN0047781,0
TXN0034532,0
TXN0028476,0
TXN0047227,0
TXN0000842,0
TXN0034682,0
TXN0010600,0
TXN0013278,0
TXN0018846,0
TXN0045326,0
TXN0004172,0
TXN0025828,0
TXN0001090,0
TXN0013970,0
TXN0047822,0
TXN0032749,0
TXN0058234,0
TXN0057699,0
TXN0026474,0
TXN0004285,0
TXN0021888,0
TXN0006707,0
TXN0001483,0
TXN0006752,0
TXN0025831,0
TXN0005370,0
TXN0059981,0
TXN0045644,0
TXN0027478,0
TXN0005763,0
TXN0041341,0
TXN0042937,0
TXN0052593,0
TXN0031391,0
TXN0024211,0
TXN0047336,0
TXN0036260,0
TXN0022498,0
TXN0008914,0
TXN0023709,0
TXN0027416,0
TXN0014960,0
TXN0000962,0
TXN0037192,0
TXN0004729,0
TXN0013469,0
TXN0055410,0
TXN0020664,0
TXN0042442,0
TXN0021855,0
TXN0003394,0
TXN0032904,0
TXN0029951,0
TXN0008790,0
TXN0005564,0
TXN0025229,0
TXN0000173,0
TXN0037530,0
TXN0010689,0
TXN0046914,0
TXN0010013,0
TXN0039395,0
TXN0039054,0
TXN0048034,0
TXN0039783,0
TXN0051601,0
TXN0033882,0
TXN0053797,0
TXN0040089,0
TXN0045842,0
TXN0053144,0
TXN0008755,0
TXN0044205,0
TXN0009561,0
TXN0032774,0
TXN0040347,0
TXN0038582,0
TXN0042967,0
TXN0041480,0
TXN0021741,0
TXN0026805,0
TXN0057797,0
TXN0059254,0
TXN0054449,0
TXN0030229,0
TXN0047369,0
TXN0004772,0
TXN0056703,0
TXN0005438,0
TXN0013956,0
TXN0015219,0
TXN0023623,0
TXN0005324,0
TXN0022103,0
TXN0048271,0
TXN0029248,0
TXN0054961,0
TXN0057157,0
TXN0027585,0
TXN0019321,0
TXN0004528,0
TXN0039675,0
TXN0054239,0
TXN0022341,0
TXN0055212,0
TXN0044444,0
TXN0015978,0
TXN0055984,0
TXN0051823,0
TXN0052681,0
TXN0027815,0
TXN0059972,0
TXN0001603,0
TXN0057095,0
TXN0023573,0
TXN0050811,0
TXN0010276,0
TXN0025153,0
TXN0053336,0
TXN0050972,0
TXN0019260,0
TXN0030393,0
TXN0043449,0
TXN0014711,0
TXN0035678,0
TXN0051835,0
TXN0058503,0
TXN0057701,0
TXN0039893,0
TXN0055218,0
TXN0003735,0
TXN0041207,0
TXN0035177,0
TXN0002110,0
TXN0023347,0
TXN0036708,0
TXN0034466,0
TXN0010678,0
TXN0052259,0
TXN0013935,0
TXN0040840,0
TXN0056907,0
TXN0021460,0
TXN0021641,0
TXN0041149,0
TXN0025959,0
TXN0018856,0
TXN0043844,0
TXN0043515,0
TXN0057397,0
TXN0054927,0
TXN0023287,0
TXN0034066,0
TXN0014303,0
TXN0028889,0
TXN0009932,0
TXN0055850,0
TXN0052708,0
TXN0019490,0
TXN0017480,0
TXN0004805,0
TXN0005201,0
TXN0004229,0
TXN0001670,0
TXN0019663,0
TXN0005325,0
TXN0035215,0
TXN0015207,0
TXN0033543,0
TXN0013924,0
TXN0036958,0
TXN0035309,0
TXN0050273,0
TXN0011562,0
TXN0050478,0
TXN0002309,0
TXN0005275,0
TXN0033566,0
TXN0009195,0
TXN0039280,0
TXN0047515,0
TXN0041378,0
TXN0042682,0
TXN0049354,0
TXN0013876,0
TXN0011615,0
TXN0022944,0
TXN0039640,0
TXN0044412,0
TXN0043376,0
TXN0037058,0
TXN0042732,0
TXN0004244,0
TXN0051623,0
TXN0014399,0
TXN0047652,0
TXN0004144,0
TXN0029311,0
TXN0019653,0
TXN0000381,0
TXN0052599,0
TXN0020280,0
TXN0030366,0
TXN0040008,0
TXN0016530,0
TXN0032065,0
TXN0048606,0
TXN0007266,0
TXN0056004,0
TXN0020624,0
TXN0024778,0
TXN0012130,0
TXN0018238,0
TXN0026244,0
TXN0033391,0
TXN0035512,0
TXN0019433,0
TXN0013802,0
TXN0006573,0
TXN0038739,0
TXN0045552,0
TXN0028563,0
TXN0018183,0
TXN0058293,0
TXN0058813,0
TXN0042143,0
TXN0051143,0
TXN0020066,0
TXN0005970,0
TXN0008740,0
TXN0050455,0
TXN0040213,0
TXN0030265,0
TXN0027311,0
TXN0019661,0
TXN0036697,0
TXN0058138,0
TXN0041982,0
TXN0005757,0
TXN0006199,0
TXN0047005,0
TXN0052804,0
TXN0007324,0
TXN0026599,0
TXN0055137,0
TXN0039721,0
TXN0041487,0
TXN0059901,0
TXN0031978,0
TXN0059814,0
TXN0002851,0
TXN0050419,0
TXN0047109,0
TXN0030731,0
TXN0010883,0
TXN0010958,0
TXN0020153,0
TXN0006685,0
TXN0033026,0
TXN0017050,0
TXN0020696,0
TXN0018979,0
TXN0044068,0
TXN0014237,0
TXN0027162,0
TXN0040448,0
TXN0012831,0
TXN0021127,0
TXN0018210,0
TXN0004233,0
TXN0036403,0
TXN0050058,0
TXN0056224,0
TXN0046655,0
TXN0013131,0
TXN0055377,0
TXN0032968,0
TXN0004828,0
TXN0001590,0
TXN0009351,0
TXN0054865,0
TXN0046578,0
TXN0008235,0
TXN0053722,0
TXN0042694,0
TXN0059375,0
TXN0055082,0
TXN0040139,0
TXN0019011,0
TXN0012319,0
TXN0019151,0
TXN0058368,0
TXN0009125,0
TXN0030553,0
TXN0021135,0
TXN0018219,0
TXN0038318,0
TXN0030721,0
TXN0020436,0
TXN0018701,0
TXN0052217,0
TXN0003653,0
TXN0033578,0
TXN0005522,0
TXN0035234,0
TXN0045329,0
TXN0043935,0
TXN0031299,0
TXN0025652,0
TXN0011436,0
TXN0003288,0
TXN0055895,0
TXN0013361,0
TXN0024987,0
TXN0007298,0
TXN0020743,0
TXN0028196,0
TXN0000926,0
TXN0040485,0
TXN0040872,0
TXN0028008,0
TXN0048083,0
TXN0055158,0
TXN0016234,0
TXN0052045,0
TXN0024971,0
TXN0045756,0
TXN0007511,0
TXN0051774,0
TXN0012522,0
TXN0039444,0
TXN0000062,0
TXN0047737,0
TXN0029770,0
TXN0038457,0
TXN0046741,0
TXN0038269,0
TXN0032423,0
TXN0012896,0
TXN0024864,0
TXN0003011,0
TXN0010424,0
TXN0049212,0
TXN0013645,0
TXN0016842,0
TXN0034599,0
TXN0029193,0
TXN0035446,0
TXN0002191,0
TXN0002055,0
TXN0040263,0
TXN0048649,0
TXN0059943,0
TXN0024836,0
TXN0048289,0
TXN0022548,0
TXN0006650,0
TXN0005268,0
TXN0041497,0
TXN0015727,0
TXN0055738,0
TXN0041421,0
TXN0029296,0
TXN0054978,0
TXN0036213,0
TXN0019662,0
TXN0007706,0
TXN0024383,0
TXN0002296,0
TXN0050503,0
TXN0043219,0
TXN0014784,0
TXN0053377,0
TXN0018081,0
TXN0018491,0
TXN0054322,0
TXN0020974,0
TXN0023240,0
TXN0021600,0
TXN0046955,0
TXN0031938,0
TXN0033344,0
TXN0033565,0
TXN0041900,0
TXN0034904,0
TXN0024321,0
TXN0044193,0
TXN0034726,0
TXN0034303,0
TXN0051082,0
TXN0056211,0
TXN0058512,0
TXN0017037,0
TXN0059089,0
TXN0024896,0
TXN0006769,0
TXN0018427,0
TXN0009845,0
TXN0014217,0
TXN0059594,0
TXN0045341,0
TXN0058848,0
TXN0002436,0
TXN0032491,0
TXN0048032,0
TXN0059463,0
TXN0002601,0
TXN0035502,0
TXN0045067,0
TXN0027791,0
TXN0050915,0
TXN0030854,0
TXN0018176,0
TXN0002357,0
TXN0059975,0
TXN0015121,0
TXN0039606,0
TXN0011192,0
TXN0048459,0
TXN0000505,0
TXN0004935,0
TXN0051154,0
TXN0010530,0
TXN0004579,0
TXN0011081,0
TXN0053098,0
TXN0019473,0
TXN0013337,0
TXN0000098,0
TXN0028216,0
TXN0002360,0
TXN0003180,0
TXN0032278,0
TXN0049441,0
TXN0035741,0
TXN0019719,0
TXN0039292,0
TXN0047112,0
TXN0049245,0
TXN0000930,0
TXN0010130,0
TXN0004985,0
TXN0039460,0
TXN0028547,0
TXN0023529,0
TXN0020603,0
TXN0048809,0
TXN0053050,0
TXN0008500,0
TXN0055876,0
TXN0025300,0
TXN0018673,0
TXN0054682,0
TXN0014880,0
TXN0038958,0
TXN0013035,0
TXN0052663,0
TXN0006948,0
TXN0046692,0
TXN0052710,0
TXN0033829,0
TXN0038768,0
TXN0050247,0
TXN0014766,0
TXN0019535,0
TXN0020839,0
TXN0058355,0
TXN0034127,0
TXN0026273,0
TXN0000373,0
TXN0003377,0
TXN0010180,0
TXN0004639,0
TXN0014957,0
TXN0034295,0
TXN0005348,0
TXN0042606,0
TXN0015083,0
TXN0039153,0
TXN0052578,0
TXN0031257,0
TXN0000216,0
TXN0023444,0
TXN0036721,0
TXN0014808,0
TXN0052605,0
TXN0040231,0
TXN0036702,0
TXN0044855,0
TXN0000268,0
TXN0006175,0
TXN0006145,0
TXN0051690,0
TXN0012230,0
TXN0016871,0
TXN0022035,0
TXN0031211,0
TXN0057271,0
TXN0017756,0
TXN0008941,0
TXN0053179,0
TXN0044658,0
TXN0000736,0
TXN0008564,0
TXN0011461,0
TXN0014381,0
TXN0059227,0
TXN0006990,0
TXN0038981,0
TXN0029380,0
TXN0047200,0
TXN0017612,0
TXN0043703,0
TXN0035514,0
TXN0024040,0
TXN0025453,0
TXN0058147,0
TXN0002782,0
TXN0049424,0
TXN0055923,0
TXN0057413,0
TXN0059483,0
TXN0025902,0
TXN0040949,0
TXN0013077,0
TXN0034922,0
TXN0052636,0
TXN0042591,0
TXN0002767,0
TXN0022801,0
TXN0044988,0
TXN0029083,0
TXN0029667,0
TXN0034026,0
TXN0016009,0
TXN0047376,0
TXN0054080,0
TXN0040740,0
TXN0000469,0
TXN0004196,0
TXN0020915,0
TXN0001811,0
TXN0055547,0
TXN0003617,0
TXN0003885,0
TXN0044335,0
TXN0020631,0
TXN0011713,0
TXN0015738,0
TXN0004374,0
TXN0007201,0
TXN0011208,0
TXN0034226,0
TXN0028300,0
TXN0003168,0
TXN0001507,0
TXN0022376,0
TXN0014493,0
TXN0000482,0
TXN0023494,0
TXN0005157,0
TXN0049873,0
TXN0037917,0
TXN0041426,0
TXN0058256,0
TXN0009249,0
TXN0037669,0
TXN0004399,0
TXN0037647,0
TXN0025687,0
TXN0009393,0
TXN0024894,0
TXN0051704,0
TXN0000004,0
TXN0019537,0
TXN0047310,0
TXN0038753,0
TXN0002324,0
TXN0020090,0
TXN0048997,0
TXN0038668,0
TXN0012083,0
TXN0000199,0
TXN0000225,0
TXN0054716,0
TXN0057217,0
TXN0010999,0
TXN0041604,0
TXN0057461,0
TXN0015759,0
TXN0035250,0
TXN0021171,0
TXN0015679,0
TXN0011671,0
TXN0044025,0
TXN0025697,0
TXN0054060,0
TXN0025067,0
TXN0005227,0
TXN0026394,0
TXN0017703,0
TXN0052292,0
TXN0032996,0
TXN0048378,0
TXN0036380,0
TXN0058842,0
TXN0015176,0
TXN0011947,0
TXN0046243,0
TXN0008270,0
TXN0009720,0
TXN0058651,0
TXN0013468,0
TXN0025773,0
TXN0035000,0
TXN0055919,0
TXN0031056,0
TXN0042496,0
TXN0048755,0
TXN0023975,0
TXN0024589,0
TXN0007646,0
TXN0059709,0
TXN0047546,0
TXN0021121,0
TXN0000429,0
TXN0038495,0
TXN0043970,0
TXN0057908,0
TXN0007876,0
TXN0010628,0
TXN0024632,0
TXN0011210,0
TXN0033506,0
TXN0051454,0
TXN0041350,0
TXN0056975,0
TXN0029876,0
TXN0053577,0
TXN0044694,0
TXN0039544,0
TXN0044323,0
TXN0024645,0
TXN0014581,0
TXN0024676,0
TXN0054178,0
TXN0014320,0
TXN0030334,0
TXN0057925,0
TXN0059588,0
TXN0056813,0
TXN0038200,0
TXN0012702,0
TXN0019136,0
TXN0028752,0
TXN0006491,0
TXN0035793,0
TXN0013912,0
TXN0009696,0
TXN0027936,0
TXN0048311,0
TXN0017561,0
TXN0057567,0
TXN0047621,0
TXN0036239,0
TXN0016677,0
TXN0024621,0
TXN0010092,0
TXN0003095,0
TXN0020168,0
TXN0013964,0
TXN0010504,0
TXN0028376,0
TXN0005517,0
TXN0038696,0
TXN0051342,0
TXN0029387,0
TXN0029795,0
TXN0018285,0
TXN0052553,0
TXN0049051,0
TXN0017964,0
TXN0042764,0
TXN0012553,0
TXN0032515,0
TXN0001639,0
TXN0038427,0
TXN0058985,0
TXN0048734,0
TXN0051696,0
TXN0027797,0
TXN0021044,0
TXN0018750,0
TXN0031800,0
TXN0021018,0
TXN0001977,0
TXN0037719,0
TXN0011056,0
TXN0030584,0
TXN0057511,0
TXN0009389,0
TXN0028516,0
TXN0026314,0
TXN0054657,0
TXN0023967,0
TXN0055224,0
TXN0036109,0
TXN0041074,0
TXN0047946,0
TXN0039962,0
TXN0044085,0
TXN0022312,0
TXN0028448,0
TXN0050465,0
TXN0058693,0
TXN0056936,0
TXN0040713,0
TXN0059978,0
TXN0053801,0
TXN0025455,0
TXN0032388,0
TXN0040596,0
TXN0014074,0
TXN0004289,0
TXN0048238,0
TXN0055927,0
TXN0041775,0
TXN0036144,0
TXN0004506,0
TXN0046408,0
TXN0034473,0
TXN0021096,0
TXN0058189,0
TXN0045255,0
TXN0004706,0
TXN0032604,0
TXN0045463,0
TXN0006935,0
TXN0050508,0
TXN0027090,0
TXN0047784,0
TXN0041057,0
TXN0052073,0
TXN0028042,0
TXN0026864,0
TXN0026413,0
TXN0019499,0
TXN0029982,0
TXN0021789,0
TXN0046405,0
TXN0014761,0
TXN0027298,0
TXN0030495,0
TXN0004384,0
TXN0058667,0
TXN0004108,0
TXN0004016,0
TXN0025969,0
TXN0033281,0
TXN0051003,0
TXN0030567,0
TXN0025505,0
TXN0014183,0
TXN0046923,0
TXN0008632,0
TXN0051316,0
TXN0042936,0
TXN0049435,0
TXN0019066,0
TXN0018487,0
TXN0011597,0
TXN0023056,0
TXN0024590,0
TXN0046357,0
TXN0028496,0
TXN0043330,0
TXN0021122,0
TXN0004031,0
TXN0021570,0
TXN0057772,0
TXN0005442,0
TXN0005707,0
TXN0042795,0
TXN0052808,0
TXN0047018,0
TXN0000585,0
TXN0012418,0
TXN0027669,0
TXN0018949,0
TXN0018603,0
TXN0027918,0
TXN0039074,0
TXN0041994,0
TXN0028480,0
TXN0014103,0
TXN0012681,0
TXN0053099,0
TXN0039352,0
TXN0039917,0
TXN0028209,0
TXN0056779,0
TXN0031524,0
TXN0022506,0
TXN0042479,0
TXN0042871,0
TXN0052587,0
TXN0015726,0
TXN0002960,0
TXN0040526,0
TXN0026977,0
TXN0002899,0
TXN0007339,0
TXN0033254,0
TXN0009722,0
TXN0041657,0
TXN0048052,0
TXN0006373,0
TXN0053007,0
TXN0059341,0
TXN0034402,0
TXN0004421,0
TXN0020253,0
TXN0048836,0
TXN0049142,0
TXN0037111,0
TXN0007708,0
TXN0056481,0
TXN0030455,0
TXN0009936,0
TXN0008665,0
TXN0006418,0
TXN0023348,0
TXN0012214,0
TXN0044803,0
TXN0002658,0
TXN0029746,0
TXN0011645,0
TXNR0142,1
TXN0052306,0
TXN0008517,0
TXN0002299,0
TXN0007128,0
TXN0059299,0
TXN0024397,0
TXN0015982,0
TXN0052717,0
TXN0011756,0
TXN0046572,0
TXN0013058,0
TXN0009760,0
TXN0020821,0
TXN0027592,0
TXN0021011,0
TXN0006933,0
TXN0037301,0
TXN0053093,0
TXN0020065,0
TXN0039969,0
TXN0052029,0
TXN0015944,0
TXN0045041,0
TXN0057459,0
TXN0034015,0
TXN0045631,0
TXN0049754,0
TXN0010592,0
TXN0046472,0
TXN0041887,0
TXN0046311,0
TXN0055675,0
TXN0035355,0
